	ATA_1	ATA_2	ATA_3	HC_IgG_1	HC_IgG_2	HC_IgG_3	IFNa_1	IFNa_2	IFNa_3
ENSG00000167332	0	0	0	0	0	0	0	0	0
ENSG00000197674	0	0	0	0	0	0	0	0	0
ENSG00000167346	0	0	0	0	0	0	0	0	0
ENSG00000272634	0	0	0	0	0	0	0	0	0
ENSG00000272664	0	0	0	0	0	0	0	0	0
ENSG00000271602	2	0	4	0	0	0	0	0	0
ENSG00000272559	0	0	0	0	0	0	0	0	0
ENSG00000273051	0	0	0	0	0	0	0	0	0
ENSG00000201980	0	0	0	0	0	0	0	0	0
ENSG00000280021	0	0	0	0	0	0	0	0	0
ENSG00000176951	0	0	0	0	0	0	0	0	0
ENSG00000231070	0	0	0	0	0	0	0	0	0
ENSG00000279270	0	0	0	0	0	0	0	0	0
ENSG00000176925	0	0	0	0	0	0	0	0	0
ENSG00000197984	0	0	0	0	0	0	0	0	0
ENSG00000176922	0	0	0	0	0	0	0	0	0
ENSG00000176904	0	0	0	0	0	0	0	0	0
ENSG00000198217	0	0	0	0	0	0	0	0	0
ENSG00000176900	0	0	0	0	0	0	0	0	0
ENSG00000197023	0	0	0	0	0	0	0	0	0
ENSG00000176895	0	0	0	0	0	0	0	0	0
ENSG00000176893	0	0	0	0	0	0	0	0	0
ENSG00000278870	0	0	0	0	0	0	0	0	0
ENSG00000227023	0	0	0	0	0	0	0	0	0
ENSG00000205497	0	0	0	0	0	0	0	0	0
ENSG00000205496	0	0	0	0	0	0	0	0	0
ENSG00000225003	0	0	0	0	0	0	0	0	0
ENSG00000176798	0	0	0	0	0	0	0	0	0
ENSG00000224300	0	0	0	0	0	0	0	0	0
ENSG00000230261	0	0	0	0	0	0	0	0	0
ENSG00000205495	0	0	0	0	0	0	0	0	0
ENSG00000176787	0	0	0	0	0	0	0	0	0
ENSG00000273085	0	0	0	0	0	0	0	0	0
ENSG00000237354	0	0	0	0	0	0	0	0	0
ENSG00000226157	0	0	0	0	0	0	0	0	0
ENSG00000203560	0	0	0	0	0	0	0	0	0
ENSG00000236897	0	0	0	0	0	0	0	0	0
ENSG00000205494	0	0	0	0	0	0	0	0	0
ENSG00000171944	0	0	0	0	0	0	0	0	0
ENSG00000182070	0	0	0	0	0	0	0	0	0
ENSG00000176752	0	0	0	0	0	0	0	0	0
ENSG00000176748	0	0	0	0	0	0	0	0	0
ENSG00000176742	0	0	0	0	0	0	0	0	0
ENSG00000224091	0	0	0	0	0	0	0	0	0
ENSG00000285498	0	0	0	0	0	0	0	0	0
ENSG00000221031	0	0	0	0	0	0	0	0	0
ENSG00000244734	0	0	0	0	0	0	0	0	0
ENSG00000223609	0	0	0	0	0	0	0	0	0
ENSG00000229988	0	0	0	0	0	0	0	0	0
ENSG00000260629	0	0	0	0	0	0	0	0	0
ENSG00000213934	0	0	0	0	0	0	0	0	0
ENSG00000284931	0	0	0	0	0	0	0	0	0
ENSG00000196565	0	0	0	0	0	0	0	0	0
ENSG00000239920	4691	5242	4562	2759	2719	2771	2805	2909	2962
ENSG00000213931	0	0	0	0	0	0	0	0	0
ENSG00000229093	0	0	0	0	0	0	0	0	0
ENSG00000183251	0	0	0	0	0	0	0	0	0
ENSG00000167355	0	0	0	0	0	0	0	0	0
ENSG00000223735	0	0	0	0	0	0	0	0	0
ENSG00000279012	0	0	0	0	0	0	0	0	0
ENSG00000236359	0	0	0	0	0	0	0	0	0
ENSG00000176239	0	0	0	0	0	0	0	0	0
ENSG00000230087	0	0	0	0	0	0	0	0	0
ENSG00000236248	0	0	0	0	0	0	0	0	0
ENSG00000184698	0	0	0	0	0	0	0	0	0
ENSG00000184321	0	0	0	0	0	0	0	0	0
ENSG00000167360	0	0	0	0	0	0	0	0	0
ENSG00000248424	0	0	0	0	0	0	0	0	0
ENSG00000167359	0	0	0	0	0	0	0	0	0
ENSG00000187918	0	0	4	0	2	0	0	0	0
ENSG00000230484	0	0	0	0	0	0	0	0	0
ENSG00000181609	0	0	0	0	0	0	0	0	0
ENSG00000175520	0	0	0	0	0	0	2	0	0
ENSG00000175518	2	8	0	14	0	0	0	8	28
ENSG00000224295	10	2	14	19	8	12	5	4	0
ENSG00000249633	6	0	0	0	7	0	0	0	0
ENSG00000181616	12	18	0	2	4	18	0	14	16
ENSG00000248553	0	0	2	14	0	0	4	2	0
ENSG00000231049	0	0	0	0	0	0	0	0	0
ENSG00000233646	0	0	0	0	0	0	2	0	0
ENSG00000229534	8	10	0	4	6	0	4	6	10
ENSG00000187747	0	0	0	0	0	0	0	0	0
ENSG00000121236	167	160	145	62	150	136	144	121	232
ENSG00000258588	3383	4231	3211	1497	1803	1850	1768	1878	1937
ENSG00000258659	3323	4153	3150	1479	1748	1806	1726	1833	1822
ENSG00000132256	11213	12361	10170	5870	6343	6476	6976	6628	7025
ENSG00000132274	28333	36702	29719	15517	17284	20211	18512	17803	22850
ENSG00000232381	0	0	0	0	8	0	0	4	0
ENSG00000181109	0	0	0	0	0	0	0	0	0
ENSG00000181023	0	0	0	0	0	0	0	0	0
ENSG00000181074	0	0	0	0	0	0	0	0	0
ENSG00000181017	0	0	0	0	0	0	0	0	0
ENSG00000181009	0	0	0	0	0	0	0	0	0
ENSG00000181001	0	0	0	0	0	0	0	0	0
ENSG00000236965	0	0	0	0	0	0	0	0	0
ENSG00000180988	0	0	0	0	0	0	0	0	0
ENSG00000205409	0	0	0	0	0	0	0	0	0
ENSG00000183269	0	0	0	0	0	0	0	0	0
ENSG00000233563	0	0	0	0	0	0	0	0	0
ENSG00000180974	0	0	0	0	0	0	0	0	0
ENSG00000277932	0	0	0	0	0	0	0	0	0
ENSG00000277514	0	0	0	0	0	0	0	0	0
ENSG00000184478	0	0	0	0	0	0	0	0	0
ENSG00000188691	0	0	0	0	0	0	0	0	0
ENSG00000183313	0	0	0	0	0	0	0	0	0
ENSG00000254831	0	0	0	0	0	0	0	0	0
ENSG00000183389	0	0	0	0	0	0	0	4	0
ENSG00000202147	0	0	0	0	0	0	0	0	0
ENSG00000180934	0	0	0	0	0	0	0	0	0
ENSG00000255481	0	0	0	0	0	0	0	0	0
ENSG00000262980	0	0	0	0	0	0	0	0	0
ENSG00000234895	0	0	0	0	0	0	0	0	0
ENSG00000180919	0	0	0	0	0	0	0	0	0
ENSG00000254444	5	0	4	0	15	16	0	0	6
ENSG00000180913	0	0	0	0	0	0	0	0	0
ENSG00000180909	0	0	0	0	0	0	0	0	0
ENSG00000255307	0	0	0	0	0	0	0	0	0
ENSG00000175485	0	0	0	10	0	0	0	0	0
ENSG00000267940	28	16	2	38	22	32	21	0	10
ENSG00000180878	0	0	0	8	0	0	0	0	0
ENSG00000051009	639	875	568	463	482	498	515	477	582
ENSG00000132259	0	0	0	5	0	0	8	0	0
ENSG00000110148	2	0	0	0	0	0	0	0	0
ENSG00000270435	0	10	0	0	2	2	2	0	14
ENSG00000170955	682	766	616	490	550	454	718	630	540
ENSG00000282556	18	4	2	4	12	10	2	2	0
ENSG00000254443	0	0	0	0	4	0	0	0	0
ENSG00000166311	1963	2313	1785	1379	1850	1831	1988	1800	1976
ENSG00000166313	1318	1616	1034	1081	930	1332	1171	1148	1269
ENSG00000110169	37	34	36	34	48	72	47	32	20
ENSG00000110171	758	990	743	784	624	762	770	698	791
ENSG00000132254	901	1397	1363	862	863	898	1159	1064	1432
ENSG00000283977	124	167	239	126	98	139	124	115	191
ENSG00000132286	3169	4162	3333	2727	2864	3215	3077	2753	3174
ENSG00000254595	16	10	16	2	0	0	4	24	4
ENSG00000179532	617	622	555	552	637	705	590	567	686
ENSG00000132275	1379	2061	2011	1285	1342	1479	1362	1324	1665
ENSG00000254400	12	0	48	9	4	22	16	28	14
ENSG00000166333	5555	7592	6069	4606	5168	6158	5483	5264	6837
ENSG00000166337	452	418	668	373	354	380	450	450	484
ENSG00000254641	30	25	72	65	31	82	58	31	18
ENSG00000285338	2242	3023	2345	1748	2294	2534	2424	2076	2669
ENSG00000166340	6428	7847	5583	4771	6021	6975	6483	6020	6784
ENSG00000255680	10	4	8	11	12	8	10	20	1
ENSG00000166341	7693	9611	6352	5627	6911	7674	7517	6299	7509
ENSG00000255390	49	0	12	8	32	44	36	18	8
ENSG00000255410	34	51	27	8	10	40	16	30	31
ENSG00000158042	1109	1154	1232	957	1108	960	1057	1016	1383
ENSG00000241678	27	10	6	2	14	10	2	0	42
ENSG00000254838	404	510	444	264	298	353	356	219	286
ENSG00000254781	0	24	0	0	0	0	4	0	0
ENSG00000188124	32	0	6	6	16	20	0	10	0
ENSG00000279486	2	0	0	0	0	0	0	0	0
ENSG00000184933	20	2	16	42	16	30	4	12	24
ENSG00000283415	16	24	46	16	16	18	0	18	12
ENSG00000254712	12	0	12	10	4	0	0	0	0
ENSG00000166363	0	2	0	0	0	0	0	0	0
ENSG00000170790	0	8	0	0	0	0	0	0	0
ENSG00000170782	0	0	0	0	0	0	0	0	0
ENSG00000166368	15	12	0	12	0	8	4	0	0
ENSG00000178358	0	0	0	0	0	0	0	0	0
ENSG00000149054	181	337	172	198	148	206	244	164	242
ENSG00000149050	100	114	124	46	108	142	60	110	64
ENSG00000158077	12	24	18	16	35	30	20	28	22
ENSG00000170748	12	14	0	0	0	0	6	0	2
ENSG00000255179	0	0	0	0	0	0	0	0	0
ENSG00000221703	0	0	0	0	0	0	0	0	0
ENSG00000170743	4	38	4	30	2	14	21	24	40
ENSG00000251364	4	0	0	0	2	0	0	2	0
ENSG00000183801	0	0	8	0	0	0	0	0	0
ENSG00000166387	44	38	10	26	44	20	19	14	16
ENSG00000254864	0	0	0	0	0	0	0	0	0
ENSG00000166394	8	18	4	6	16	28	6	12	20
ENSG00000183378	0	0	0	0	0	0	0	0	0
ENSG00000275612	0	0	0	0	0	0	0	0	0
ENSG00000276668	0	0	0	0	0	0	0	0	0
ENSG00000271758	0	0	0	0	0	0	0	0	0
ENSG00000254707	0	0	0	0	0	0	0	0	0
ENSG00000176716	0	0	0	0	0	0	0	0	0
ENSG00000227892	0	0	0	0	0	0	0	0	0
ENSG00000254951	0	0	0	0	0	2	0	0	0
ENSG00000166408	0	0	0	0	0	0	0	0	0
ENSG00000241008	0	0	0	0	0	0	0	0	0
ENSG00000183303	0	0	0	0	0	0	0	0	0
ENSG00000182334	0	0	0	0	0	0	0	0	0
ENSG00000170688	0	0	0	0	0	0	0	0	0
ENSG00000252769	0	0	0	0	0	0	0	0	0
ENSG00000279000	0	0	0	0	0	0	0	0	0
ENSG00000170683	0	0	0	0	0	0	0	0	0
ENSG00000182261	0	0	0	0	0	0	6	0	14
ENSG00000175390	4666	5148	4678	3174	3521	4348	4832	3711	4372
ENSG00000254642	0	0	0	0	0	0	0	0	0
ENSG00000255420	0	0	0	0	0	0	0	0	0
ENSG00000166402	177	210	102	200	242	252	240	286	292
ENSG00000254921	0	0	0	0	0	0	0	0	0
ENSG00000248332	0	0	0	0	0	0	0	0	0
ENSG00000279391	0	0	0	0	0	0	0	0	0
ENSG00000166405	0	0	0	8	9	0	0	2	0
ENSG00000246820	0	0	0	0	0	0	0	0	0
ENSG00000166407	0	0	0	2	0	0	2	0	2
ENSG00000130413	6	22	24	23	10	11	18	0	0
ENSG00000252778	0	0	0	0	0	0	0	0	0
ENSG00000166436	828	814	844	731	863	748	1010	743	877
ENSG00000254900	0	0	0	0	0	0	0	0	0
ENSG00000166441	1170	1754	1367	919	1057	1333	1456	1273	1706
ENSG00000200983	16	25	23	10	17	9	8	14	6
ENSG00000212607	8	28	12	19	12	4	19	15	11
ENSG00000166444	351	382	379	218	229	334	330	306	362
ENSG00000254665	5	2	16	0	6	6	16	8	6
ENSG00000255159	0	0	0	0	0	0	1	0	0
ENSG00000252905	0	0	0	0	0	0	0	0	0
ENSG00000202276	0	0	0	0	0	0	0	0	0
ENSG00000166452	400	440	434	312	302	277	394	246	414
ENSG00000176029	0	0	0	0	6	0	0	0	0
ENSG00000176009	0	0	0	0	0	0	0	0	0
ENSG00000223080	0	0	0	0	0	0	0	0	0
ENSG00000175348	4144	4477	3794	2685	3270	3102	3712	3122	3946
ENSG00000254860	134	104	57	109	96	111	114	85	111
ENSG00000175352	1251	1972	1894	1130	1408	1273	1199	1274	1957
ENSG00000253973	0	0	0	0	0	6	0	0	0
ENSG00000175356	82	36	60	51	42	22	66	76	36
ENSG00000286935	0	0	9	0	0	0	0	0	0
ENSG00000264984	0	0	0	1	0	0	0	0	0
ENSG00000213538	0	0	0	0	0	0	0	0	0
ENSG00000184014	7355	9550	9103	5940	6709	7831	7313	6750	8820
ENSG00000255097	22	0	4	26	0	18	2	18	18
ENSG00000166471	3242	3537	3353	2470	2457	2802	3216	2866	3083
ENSG00000254884	2	0	0	4	0	0	0	0	0
ENSG00000205339	24539	29925	30198	18732	21531	22877	23802	21131	27448
ENSG00000201998	0	14	8	0	10	2	7	8	6
ENSG00000254397	2	0	0	0	0	0	0	0	0
ENSG00000268403	10	14	10	0	10	14	28	10	2
ENSG00000166478	796	778	970	603	613	768	809	671	952
ENSG00000166483	1217	1241	1626	1008	1114	1219	1179	1287	1441
ENSG00000238387	0	4	4	8	39	0	2	14	0
ENSG00000243869	63	0	43	28	32	26	63	32	58
ENSG00000243964	2	0	0	4	2	0	0	0	0
ENSG00000255463	0	0	0	0	0	0	0	0	0
ENSG00000239470	6	4	0	0	1	0	6	0	0
ENSG00000133789	13293	17149	17735	10044	11588	13196	12840	12037	14860
ENSG00000201564	6	14	0	0	0	0	2	14	20
ENSG00000245522	2	10	0	6	16	6	10	0	0
ENSG00000246273	98	71	178	97	116	110	82	100	47
ENSG00000133812	4845	4785	4769	3822	3683	4091	4369	3806	4351
ENSG00000255476	0	0	4	1	0	0	0	0	0
ENSG00000252568	4	0	0	0	0	0	1	25	0
ENSG00000254765	22	2	2	24	12	8	20	20	16
ENSG00000286561	4	0	0	0	0	0	0	0	0
ENSG00000254865	0	0	0	0	0	0	0	0	0
ENSG00000254719	0	0	0	0	2	0	0	0	2
ENSG00000254554	0	0	0	8	0	0	0	0	2
ENSG00000148926	2407	2828	1937	1673	1992	2494	2436	1850	1992
ENSG00000133805	58	90	0	24	22	74	64	20	56
ENSG00000221574	0	0	0	0	0	0	0	0	0
ENSG00000255823	59	48	40	48	50	48	73	43	72
ENSG00000110315	1764	2197	1957	1441	1821	1672	1911	1623	1873
ENSG00000177112	0	0	0	0	0	0	0	0	0
ENSG00000133800	2582	2972	1342	1631	1651	1979	1828	1599	1830
ENSG00000072952	32	92	28	29	28	40	38	63	86
ENSG00000206858	0	0	0	0	0	0	0	0	0
ENSG00000198730	4946	6021	5216	3868	4895	4375	4836	4124	4832
ENSG00000110321	74586	89147	89922	53314	68139	69924	76938	65143	77948
ENSG00000238622	81	18	52	95	60	19	151	40	36
ENSG00000246308	23	12	26	4	0	0	4	0	0
ENSG00000236287	1575	1475	1679	919	1263	1398	1276	1189	1482
ENSG00000247271	76	42	107	42	32	79	48	48	76
ENSG00000250041	0	0	0	0	0	0	0	0	2
ENSG00000254401	0	0	0	0	0	0	0	0	0
ENSG00000254957	0	0	0	0	0	0	0	0	0
ENSG00000270897	0	0	0	2	0	0	0	0	0
ENSG00000255123	0	0	0	0	0	0	0	0	0
ENSG00000255260	0	0	0	0	0	0	18	0	0
ENSG00000110328	8	14	26	42	16	19	29	26	24
ENSG00000254598	60	96	54	48	58	71	80	104	66
ENSG00000255351	0	8	14	0	4	4	0	0	2
ENSG00000255462	0	0	0	0	4	0	0	0	4
ENSG00000266645	0	0	0	0	0	0	0	0	0
ENSG00000280288	0	0	0	0	0	0	0	0	0
ENSG00000255309	0	0	0	0	0	0	0	0	0
ENSG00000286959	0	0	0	0	2	0	0	0	0
ENSG00000170242	5497	7420	7566	4333	5325	5297	5608	5355	5927
ENSG00000255492	0	0	0	0	0	0	0	0	0
ENSG00000050165	20045	26829	22960	16484	18662	19781	20080	19791	22204
ENSG00000254486	193	348	232	81	172	274	156	224	268
ENSG00000254991	36	138	62	20	72	4	43	85	52
ENSG00000255400	17	35	34	11	8	4	4	5	14
ENSG00000133816	22308	26902	27396	16281	18783	21669	22038	18250	22515
ENSG00000254680	162	131	138	67	103	135	118	100	118
ENSG00000254983	0	0	0	10	0	0	8	0	0
ENSG00000264283	0	0	0	0	0	0	0	0	0
ENSG00000197702	10888	13113	11438	8494	9862	10482	10902	9756	10982
ENSG00000254847	0	0	0	0	0	0	0	0	0
ENSG00000286521	0	0	0	0	0	0	0	0	0
ENSG00000187079	4473	5470	4356	3362	3600	3862	4205	3676	4285
ENSG00000254688	0	0	0	0	0	0	0	0	0
ENSG00000255067	2	8	0	0	0	0	0	0	0
ENSG00000252329	0	0	0	0	0	0	0	0	0
ENSG00000203258	0	0	0	0	0	0	0	0	0
ENSG00000251381	0	2	0	0	0	0	0	0	0
ENSG00000266625	0	0	0	0	0	0	0	0	0
ENSG00000254670	0	0	0	0	0	0	0	0	0
ENSG00000189431	0	0	0	2	0	0	0	0	0
ENSG00000255558	0	0	0	0	0	0	0	0	0
ENSG00000255018	0	0	0	0	0	0	0	0	0
ENSG00000133794	511	586	574	377	472	606	364	457	481
ENSG00000222162	0	0	0	4	0	0	2	0	0
ENSG00000148925	6278	7610	6616	4885	5667	5718	6406	6020	6611
ENSG00000287548	6	0	0	0	18	0	2	0	0
ENSG00000254583	0	0	0	0	0	0	0	0	0
ENSG00000255401	0	0	0	0	0	0	0	0	0
ENSG00000152266	0	0	0	0	0	0	0	0	0
ENSG00000228901	0	0	0	0	0	0	0	0	0
ENSG00000197601	7128	9215	9023	5154	6282	6873	7248	6721	8651
ENSG00000254791	8	4	2	10	0	4	18	17	2
ENSG00000240454	2	0	0	0	0	0	0	0	0
ENSG00000200685	0	0	0	0	0	0	1	0	0
ENSG00000255075	12	0	0	0	0	0	0	0	0
ENSG00000255088	0	0	0	0	0	0	0	0	0
ENSG00000255411	0	0	0	0	0	0	0	0	0
ENSG00000254927	0	0	0	0	0	0	0	0	0
ENSG00000254930	0	0	0	0	0	0	0	0	0
ENSG00000201856	0	0	0	0	0	0	0	0	0
ENSG00000254438	0	0	0	0	0	0	0	0	0
ENSG00000262655	2	10	0	2	0	0	0	2	4
ENSG00000212365	0	0	0	0	0	0	0	0	0
ENSG00000254418	20	6	34	8	47	3	22	19	13
ENSG00000133818	7164	9183	7209	6187	7183	7723	6973	7323	9239
ENSG00000255074	0	0	0	0	0	0	0	0	0
ENSG00000129083	21135	23940	22582	14929	17565	18032	20424	17872	20644
ENSG00000251991	0	0	0	0	0	0	0	0	0
ENSG00000256206	4713	5252	5076	3207	3839	4328	4549	3839	4590
ENSG00000129084	2920	3177	3347	2009	2559	2701	2795	2596	3058
ENSG00000152270	179	120	205	122	116	68	138	82	80
ENSG00000255040	0	0	0	0	2	0	0	4	0
ENSG00000186104	435	582	434	319	388	395	370	396	399
ENSG00000175868	0	0	0	4	0	0	0	0	0
ENSG00000253179	0	0	0	0	0	0	0	0	0
ENSG00000110680	0	0	0	0	0	0	2	0	0
ENSG00000250640	0	0	0	0	0	0	0	0	0
ENSG00000188487	0	0	0	0	0	0	0	0	0
ENSG00000253072	0	0	0	0	0	0	0	0	0
ENSG00000254946	0	0	0	0	0	0	0	0	0
ENSG00000254789	0	0	0	0	0	0	0	0	0
ENSG00000254695	0	0	0	0	0	0	0	0	0
ENSG00000254645	0	0	0	0	0	0	0	0	0
ENSG00000286960	0	0	0	0	0	0	0	0	0
ENSG00000254661	0	0	0	0	0	0	0	0	0
ENSG00000110693	20	28	12	4	6	28	9	4	18
ENSG00000254878	0	0	0	0	0	0	0	0	0
ENSG00000221556	0	0	0	0	0	0	0	0	0
ENSG00000213785	0	0	0	0	0	0	0	0	4
ENSG00000241943	0	0	0	0	0	0	0	0	0
ENSG00000110696	8463	7882	8782	5909	6845	6682	8140	6963	8577
ENSG00000166689	44	57	36	17	48	56	54	52	26
ENSG00000199883	0	2	0	0	0	0	0	0	0
ENSG00000251928	0	0	0	0	0	0	0	0	6
ENSG00000244398	14	0	14	12	19	0	4	22	16
ENSG00000266493	0	0	0	0	0	0	0	0	0
ENSG00000184669	0	0	0	0	0	0	10	0	0
ENSG00000264378	0	0	0	0	0	0	0	0	0
ENSG00000221322	0	0	0	0	0	0	0	0	0
ENSG00000110700	2278	2199	1992	1352	2010	1419	2322	1900	2224
ENSG00000272034	4	2	20	0	0	6	2	10	0
ENSG00000201403	13	0	3	11	7	0	2	6	0
ENSG00000011405	22386	24724	25206	16988	18788	20248	22004	18416	21788
ENSG00000201586	3	17	22	8	8	0	16	0	0
ENSG00000240808	17	11	10	64	9	28	25	7	19
ENSG00000213779	0	0	0	0	0	0	0	0	0
ENSG00000070081	5232	4941	5843	3747	4181	4698	4851	4262	4638
ENSG00000197149	2	2	0	8	12	0	0	6	0
ENSG00000285545	0	0	0	0	0	4	0	0	0
ENSG00000188211	1473	2509	2152	1274	1731	1821	1465	1698	2262
ENSG00000260196	114	244	316	201	200	250	232	248	281
ENSG00000187486	6	0	14	0	2	0	0	2	0
ENSG00000006071	2	0	0	2	2	2	0	0	0
ENSG00000255035	0	0	0	0	0	0	0	0	0
ENSG00000287898	0	0	0	0	0	0	0	0	0
ENSG00000006611	0	0	0	0	0	0	0	0	2
ENSG00000188162	0	0	4	2	0	4	0	4	2
ENSG00000254586	0	0	0	0	0	0	0	0	0
ENSG00000255335	0	0	0	0	0	0	0	0	0
ENSG00000129152	2	0	0	2	0	0	2	0	2
ENSG00000129159	2	10	0	0	0	0	0	0	8
ENSG00000129158	201	269	287	244	176	244	221	256	302
ENSG00000255448	60	92	78	49	62	44	86	56	106
ENSG00000129167	28	4	20	10	14	14	2	22	0
ENSG00000166788	200	396	264	202	269	148	181	246	354
ENSG00000255254	0	0	0	0	0	0	0	0	0
ENSG00000166787	0	0	0	0	0	0	0	0	0
ENSG00000179826	0	0	12	0	0	0	0	0	0
ENSG00000255470	0	0	0	0	0	0	0	0	0
ENSG00000285562	0	0	0	0	0	0	0	0	0
ENSG00000254857	0	0	0	0	0	0	0	0	0
ENSG00000179817	0	0	0	4	0	0	0	0	0
ENSG00000221037	0	0	0	0	0	0	0	0	0
ENSG00000255138	0	0	0	0	0	0	2	0	0
ENSG00000254546	0	0	0	0	0	0	0	0	0
ENSG00000189332	2	0	0	0	0	0	0	0	0
ENSG00000148965	0	0	0	0	0	0	0	0	0
ENSG00000255071	0	0	0	0	0	0	0	0	0
ENSG00000134339	0	0	0	0	0	0	0	0	0
ENSG00000200336	0	0	0	0	0	0	0	0	0
ENSG00000212789	14	24	14	12	16	0	28	12	2
ENSG00000173432	4	0	0	0	0	0	0	0	0
ENSG00000201695	0	0	0	0	0	0	0	0	0
ENSG00000110756	1769	1782	2063	1283	1594	1838	1541	1452	2046
ENSG00000110768	5296	7006	6680	4120	4885	5401	5405	5111	5808
ENSG00000264603	14	4	0	0	0	0	2	4	12
ENSG00000134333	21168	35976	35235	16841	22768	24377	23418	22826	31621
ENSG00000256006	4	0	0	2	0	0	2	0	0
ENSG00000166796	14	2	14	20	21	8	6	14	14
ENSG00000256734	0	0	0	0	0	0	0	0	0
ENSG00000166800	0	14	0	0	0	0	0	0	0
ENSG00000074319	1383	1408	1062	1167	948	1230	1158	1179	1279
ENSG00000256464	26	0	52	10	36	10	24	10	12
ENSG00000256588	6	2	8	2	0	0	4	0	8
ENSG00000256361	18	8	42	4	4	8	36	8	0
ENSG00000151116	2983	3522	2923	2262	2290	2501	2466	2517	2684
ENSG00000247595	12	10	8	7	0	12	26	0	0
ENSG00000256282	0	0	0	0	0	0	0	0	0
ENSG00000279837	2	0	8	5	4	0	10	0	4
ENSG00000179119	3027	4050	3871	2410	2565	3114	3148	2955	3375
ENSG00000257043	0	0	0	0	0	0	0	0	2
ENSG00000151117	194	119	118	138	102	131	198	121	132
ENSG00000179057	0	0	0	0	0	0	0	2	0
ENSG00000254966	14	0	20	8	22	16	15	14	16
ENSG00000110786	0	0	0	0	2	0	0	0	0
ENSG00000286998	0	0	0	0	0	0	0	0	0
ENSG00000265940	0	0	0	0	0	0	0	0	0
ENSG00000276789	0	0	0	0	0	0	0	0	0
ENSG00000254529	0	0	0	0	2	0	0	0	0
ENSG00000255511	0	0	0	0	0	0	0	0	0
ENSG00000254541	0	0	0	0	0	0	0	2	0
ENSG00000255536	0	0	0	0	0	0	0	0	0
ENSG00000170255	0	0	0	0	0	0	0	0	0
ENSG00000255244	0	0	0	0	0	0	0	0	0
ENSG00000254738	0	0	0	0	0	0	0	0	0
ENSG00000254720	0	0	0	0	0	0	0	0	0
ENSG00000255424	0	0	0	0	0	0	0	0	0
ENSG00000183695	0	0	0	0	0	0	0	0	0
ENSG00000177054	2766	2913	2737	1699	1866	2182	2309	1669	2569
ENSG00000129170	0	0	0	0	0	0	0	0	0
ENSG00000255308	0	0	0	0	0	0	0	0	0
ENSG00000129173	324	298	552	152	235	366	317	310	358
ENSG00000254544	0	0	0	0	0	0	0	0	0
ENSG00000255160	0	0	0	0	0	0	0	0	0
ENSG00000166833	7813	10988	11044	6534	8517	8338	7397	7732	10503
ENSG00000255270	14	26	0	9	2	10	34	14	24
ENSG00000200687	0	0	0	0	0	0	0	0	0
ENSG00000255043	0	16	0	2	0	0	0	0	10
ENSG00000254622	0	0	0	2	0	0	0	0	0
ENSG00000265210	0	0	0	0	0	0	0	0	0
ENSG00000207407	0	0	0	0	0	0	0	0	0
ENSG00000270607	125	281	246	151	174	139	138	118	163
ENSG00000264309	0	0	0	0	0	0	0	0	0
ENSG00000254542	0	8	0	0	0	0	0	0	0
ENSG00000254453	12	0	2	4	2	14	4	4	0
ENSG00000254894	10	2	0	2	0	0	0	0	6
ENSG00000279266	28	32	47	14	22	32	32	42	36
ENSG00000109851	0	0	0	0	0	0	0	0	2
ENSG00000109854	911	1218	1026	634	794	855	1056	1022	1001
ENSG00000185238	904	1151	917	676	891	1009	852	894	1114
ENSG00000255291	0	4	2	4	0	0	2	2	0
ENSG00000286382	0	0	0	0	0	0	0	0	0
ENSG00000165970	0	0	0	0	0	0	0	2	0
ENSG00000165973	0	0	0	0	0	0	0	0	0
ENSG00000254906	0	0	0	0	0	0	0	0	0
ENSG00000201059	0	0	0	0	0	0	0	0	0
ENSG00000254816	0	0	0	0	0	0	0	0	0
ENSG00000255167	0	0	0	0	0	0	0	0	0
ENSG00000225477	0	0	0	0	0	0	0	0	0
ENSG00000252816	0	0	0	0	0	0	0	0	0
ENSG00000287753	0	0	0	0	0	0	0	0	0
ENSG00000171714	130	104	56	60	98	106	78	88	48
ENSG00000287962	0	0	0	0	0	0	0	0	0
ENSG00000254820	0	0	0	0	0	0	0	0	0
ENSG00000255372	0	0	0	0	0	0	0	0	0
ENSG00000254768	0	0	0	0	0	0	0	0	0
ENSG00000091664	0	0	0	0	0	0	0	0	0
ENSG00000254540	0	0	0	0	0	0	0	0	0
ENSG00000255323	2	0	0	0	0	0	0	0	0
ENSG00000255357	0	0	0	0	0	0	0	0	0
ENSG00000183161	872	992	838	542	670	836	744	889	801
ENSG00000148935	20	48	17	2	2	43	11	4	16
ENSG00000222427	0	0	0	3	0	0	0	0	0
ENSG00000198168	2113	2314	2052	1476	1851	1860	1875	1601	2183
ENSG00000246225	20	2	6	14	18	12	28	6	14
ENSG00000255359	0	0	0	0	0	0	0	0	0
ENSG00000255418	8	23	0	0	11	4	4	2	10
ENSG00000271491	0	0	0	0	0	0	0	0	0
ENSG00000255293	0	4	0	0	0	0	0	0	0
ENSG00000254564	0	0	0	0	0	0	0	0	0
ENSG00000264478	0	0	0	0	0	0	0	0	0
ENSG00000254465	0	0	0	0	0	0	2	0	0
ENSG00000240881	0	0	0	0	0	0	0	0	0
ENSG00000255193	0	0	0	0	0	0	0	0	2
ENSG00000254861	0	0	0	0	0	0	0	0	0
